[ 2025-01-09 17:10:12,720 ] 97 werkzeug - WARNING -  * Debugger is active!
[ 2025-01-09 17:10:12,727 ] 97 werkzeug - INFO -  * Debugger PIN: 368-050-414
[ 2025-01-09 17:10:12,801 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\editable_legacy.py', reloading
[ 2025-01-09 17:10:12,804 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\editable_legacy.py', reloading
[ 2025-01-09 17:10:12,807 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\wheel.py', reloading
[ 2025-01-09 17:10:12,809 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\wheel.py', reloading
[ 2025-01-09 17:10:12,812 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\prepare.py', reloading
[ 2025-01-09 17:10:12,814 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\operations\\prepare.py', reloading
[ 2025-01-09 17:10:12,817 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
[ 2025-01-09 17:10:12,818 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
[ 2025-01-09 17:10:12,821 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\__init__.py', reloading
[ 2025-01-09 17:10:12,822 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\__init__.py', reloading
[ 2025-01-09 17:10:12,848 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\constructors.py', reloading
[ 2025-01-09 17:10:12,850 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\constructors.py', reloading
[ 2025-01-09 17:10:12,854 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\req_file.py', reloading
[ 2025-01-09 17:10:12,855 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\req_file.py', reloading
[ 2025-01-09 17:10:12,859 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pip\\_internal\\req\\req_install.py', reloading
