[ 2025-01-09 16:36:24,541 ] 97 werkzeug - WARNING -  * Debugger is active!
[ 2025-01-09 16:36:24,551 ] 97 werkzeug - INFO -  * Debugger PIN: 368-050-414
[ 2025-01-09 16:36:25,700 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_ada_builtins.py', reloading
[ 2025-01-09 16:36:25,703 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_ada_builtins.py', reloading
[ 2025-01-09 16:36:25,704 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_asy_builtins.py', reloading
[ 2025-01-09 16:36:25,708 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_asy_builtins.py', reloading
[ 2025-01-09 16:36:25,710 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_cl_builtins.py', reloading
[ 2025-01-09 16:36:25,721 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_cl_builtins.py', reloading
[ 2025-01-09 16:36:25,723 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_cocoa_builtins.py', reloading
[ 2025-01-09 16:36:25,724 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_cocoa_builtins.py', reloading
[ 2025-01-09 16:36:25,730 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_csound_builtins.py', reloading
[ 2025-01-09 16:36:25,731 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_csound_builtins.py', reloading
[ 2025-01-09 16:36:25,735 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_css_builtins.py', reloading
[ 2025-01-09 16:36:25,736 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_css_builtins.py', reloading
[ 2025-01-09 16:36:25,741 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_googlesql_builtins.py', reloading
[ 2025-01-09 16:36:25,742 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_googlesql_builtins.py', reloading
[ 2025-01-09 16:36:25,748 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_julia_builtins.py', reloading
[ 2025-01-09 16:36:25,749 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_julia_builtins.py', reloading
[ 2025-01-09 16:36:25,754 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lasso_builtins.py', reloading
[ 2025-01-09 16:36:25,755 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lasso_builtins.py', reloading
[ 2025-01-09 16:36:25,766 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lilypond_builtins.py', reloading
[ 2025-01-09 16:36:25,766 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lilypond_builtins.py', reloading
[ 2025-01-09 16:36:25,771 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lua_builtins.py', reloading
[ 2025-01-09 16:36:25,773 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_lua_builtins.py', reloading
[ 2025-01-09 16:36:25,782 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_luau_builtins.py', reloading
[ 2025-01-09 16:36:25,784 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_luau_builtins.py', reloading
[ 2025-01-09 16:36:25,791 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mapping.py', reloading
[ 2025-01-09 16:36:25,791 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mapping.py', reloading
[ 2025-01-09 16:36:25,799 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mql_builtins.py', reloading
[ 2025-01-09 16:36:25,799 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mql_builtins.py', reloading
[ 2025-01-09 16:36:25,809 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mysql_builtins.py', reloading
[ 2025-01-09 16:36:25,809 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_mysql_builtins.py', reloading
[ 2025-01-09 16:36:25,819 ] 97 werkzeug - INFO -  * Detected change in 'c:\\Users\\ARUN KUMAR\\Downloads\\Diamond-Price-Prediction-with-DVC-Flask-Streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_openedge_builtins.py', reloading
[ 2025-01-09 16:36:25,819 ] 97 werkzeug - INFO -  * Detected change in 'c:\\users\\arun kumar\\downloads\\diamond-price-prediction-with-dvc-flask-streamlit-main\\venv\\Lib\\site-packages\\pygments\\lexers\\_openedge_builtins.py', reloading
